BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,ADJ_LABEL,ADJ_LABEL2,ADJ_LABEL3,ADJ_COMMENTS,ADJ_ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_0,Q1_2019_Whirlpool_Corp_Earnings_Call_0,0,operator,"Good morning, and welcome to Whirlpool Corporation's First Quarter 2019 Earnings Release Call.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_2,Q1_2019_Whirlpool_Corp_Earnings_Call_2,2,operator,"For opening remarks and introductions, I would like to turn the call over to Senior Director of Investor Relations, Max Tunnicliff.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_3,Q1_2019_Whirlpool_Corp_Earnings_Call_3,3,presentation,"Thank you, and welcome to our first quarter 2019 conference call.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_4,Q1_2019_Whirlpool_Corp_Earnings_Call_4,4,presentation,"Joining me today are Marc Bitzer, our Chairman and Chief Executive Officer; and Jim Peters, our Chief Financial Officer.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_5,Q1_2019_Whirlpool_Corp_Earnings_Call_5,5,presentation,Our remarks today track with the presentation available on the Investors section of our website at whirlpool.com.,,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_7,Q1_2019_Whirlpool_Corp_Earnings_Call_7,7,presentation,Our actual results could differ materially from these statements due to many factors discussed in our latest 10-K and other periodic reports.,,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_9,Q1_2019_Whirlpool_Corp_Earnings_Call_9,9,presentation,We believe these measures are important indicators of our operations as they exclude items that may not be indicative of or are unrelated to results from our ongoing business operations.,,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_10,Q1_2019_Whirlpool_Corp_Earnings_Call_10,10,presentation,We also think the adjusted measures will provide you a better baseline for analyzing trends in our ongoing business operations.,,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_11,Q1_2019_Whirlpool_Corp_Earnings_Call_11,11,presentation,Listeners are directed to the supplemental information package posted on the Investor Relations section of our website for the reconciliation of non-GAAP items to the most directly comparable GAAP measures.,,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_12,Q1_2019_Whirlpool_Corp_Earnings_Call_12,12,presentation,(Operator Instructions),,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_13,Q1_2019_Whirlpool_Corp_Earnings_Call_13,13,presentation,"With that, I'll turn the call over to Marc.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_14,Q1_2019_Whirlpool_Corp_Earnings_Call_14,14,presentation,"Thanks and good morning, everyone.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b,87ed527ff89cd683c5ebc96dd2c23ebf3f4c780b_15,Q1_2019_Whirlpool_Corp_Earnings_Call_15,15,presentation,"On Slide 3, we show our first quarter highlights.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:22,,earnings call transcript,various,Q1_2019_Whirlpool_Corp_Earnings_Call
