BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,ADJ_LABEL,ADJ_LABEL2,ADJ_LABEL3,ADJ_COMMENTS,ADJ_ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203_0,Q1_2013_H&E_Equipment_Earnings_Conference_Call_0,0,operator,"Good day, everyone, and welcome to today's H&E Equipment Services First Quarter 2013 Conference.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:18,,earnings call transcript,various,Q1_2013_H&E_Equipment_Earnings_Conference_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203_2,Q1_2013_H&E_Equipment_Earnings_Conference_Call_2,2,operator,"At this time, I would like to turn the conference over to your host for today, Mr. Kevin Inda.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:18,,earnings call transcript,various,Q1_2013_H&E_Equipment_Earnings_Conference_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203_3,Q1_2013_H&E_Equipment_Earnings_Conference_Call_3,3,operator,"Please go ahead, sir.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:18,,earnings call transcript,various,Q1_2013_H&E_Equipment_Earnings_Conference_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203_4,Q1_2013_H&E_Equipment_Earnings_Conference_Call_4,4,presentation,"Thank you, Sara, and welcome to H&E Equipment Services Conference Call to review the Company's results for the first quarter of 2013, which were released earlier this morning.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:18,,earnings call transcript,various,Q1_2013_H&E_Equipment_Earnings_Conference_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203_5,Q1_2013_H&E_Equipment_Earnings_Conference_Call_5,5,presentation,"The format for today's call includes a PowerPoint presentation, which is posted on our website at www.HE-Equipment.com.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:18,,earnings call transcript,various,Q1_2013_H&E_Equipment_Earnings_Conference_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203_6,Q1_2013_H&E_Equipment_Earnings_Conference_Call_6,6,presentation,Please proceed to slide one.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:18,,earnings call transcript,various,Q1_2013_H&E_Equipment_Earnings_Conference_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203_7,Q1_2013_H&E_Equipment_Earnings_Conference_Call_7,7,presentation,"Conducting the call today will be John Engquist, Chief Executive Officer; Brad Barber, President and Chief Operating Officer; and Leslie Magee, Chief Financial Officer and Secretary.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:18,,earnings call transcript,various,Q1_2013_H&E_Equipment_Earnings_Conference_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203_8,Q1_2013_H&E_Equipment_Earnings_Conference_Call_8,8,presentation,Please proceed to slide two.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:18,,earnings call transcript,various,Q1_2013_H&E_Equipment_Earnings_Conference_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203_10,Q1_2013_H&E_Equipment_Earnings_Conference_Call_10,10,presentation,"We've reconciled these measures to GAAP figures in our earnings release, which is available on our website.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:18,,earnings call transcript,various,Q1_2013_H&E_Equipment_Earnings_Conference_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203,037c1be05b006e92867c87f124e948c8c4f79203_14,Q1_2013_H&E_Equipment_Earnings_Conference_Call_14,14,presentation,These risk factors are included in the Company's most recent annual report on Form 10-K.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:18,,earnings call transcript,various,Q1_2013_H&E_Equipment_Earnings_Conference_Call
