BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,ADJ_LABEL,ADJ_LABEL2,ADJ_LABEL3,ADJ_COMMENTS,ADJ_ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980_0,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call_0,0,operator,"Ladies and gentlemen, welcome to Anadolu Efes Operations' First Quarter 2018 Financial Results Conference and Webcast.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:21,,earnings call transcript,various,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980_1,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call_1,1,operator,"I now hand over to our Investor Relations Manager, Asli Demirel.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:21,,earnings call transcript,various,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980_2,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call_2,2,operator,"Madame, please go ahead.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:21,,earnings call transcript,various,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980_3,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call_3,3,presentation,Hi and welcome to Anadolu Efes Beer Operations' 2018 First Quarter Conference Call and Webcast.,,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:21,,earnings call transcript,various,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980_5,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call_5,5,presentation,"Now I am leaving the ground to Mr. Gavin Hudson, Anadolu Efes CEO.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:21,,earnings call transcript,various,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980_6,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call_6,6,presentation,Sir?,,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:21,,earnings call transcript,various,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980_7,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call_7,7,presentation,Thank you very much.,,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:21,,earnings call transcript,various,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980_8,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call_8,8,presentation,And a good afternoon and welcome to our call today.,,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:21,,earnings call transcript,various,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980_9,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call_9,9,presentation,"Whilst quarter 1 represents the smallest quarter for us, the results are a mixed bag.",,,,,,no_event,,,,QMD,no_event,,,,QLW,no_event,,,,M5M,sentence-level event detection,2021-05-26_10:11:21,,earnings call transcript,various,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980,b44c75b55425978ba1301a1d81ad77e6c2c4f980_10,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call_10,10,presentation,Our consolidated sales volumes were up 7.9% during year-on-year.,,,,,,demand_actual_increase,,,,QMD,demand_actual_increase,,,,QLW,demand_actual_increase,,,,M5M,sentence-level event detection,2021-05-26_10:11:21,,earnings call transcript,various,Q1_2018_Anadolu_Efes_Biracilik_ve_Malt_Sanayii_AS_Earnings_Call
