BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,ADJ_LABEL,ADJ_LABEL2,ADJ_LABEL3,ADJ_COMMENTS,ADJ_ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_0,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_0,0,presentation,"Good morning, everyone.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_1,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_1,1,presentation,"My name is Juan Gaitan, Head of Investor Relations at Cellnex, and I would like to you thank you all for joining us today for our Q1 2018 results conference call.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_2,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_2,2,presentation,"I'm joined today by our CEO, Tobias Martínez; and our CFO, José Manuel Aisa.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_3,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_3,3,presentation,Both will lead today's presentation.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_4,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_4,4,presentation,"We have posted, this morning, our presentation, which we will refer to throughout our prepared and then we'll open the line for a Q&A session.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_5,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_5,5,presentation,"After the session, the Investor Relations team will be at your disposal to answer any remaining questions.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_6,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_6,6,presentation,So now I will turn it over to Tobias.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_7,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_7,7,presentation,"Please, Tobias.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_8,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_8,8,presentation,"Thank you, Juan Jo, and good morning, everyone.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_9,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_9,9,presentation,And thank you so much for your time today.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_10,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_10,10,presentation,"I will like to start underlying the main milestones of the period, a quarter that has been marked by solid execution, both operational and financial.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_11,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_11,11,presentation,"You look, we continued to deliver on our organic performance, posting a solid organic growth in line with our guidance.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_12,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_12,12,presentation,"We continue to generate a strong recurring leverage free cash flow, our main valuation metric, growing at a robust 10%.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_13,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_13,13,presentation,We continue to focus on finding new sources of organic growth.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_14,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_14,14,presentation,"We are making process with Iliad, both in Italy and France, and our framework agreements.",,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_15,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_15,15,presentation,We have conversations with Salt in Switzerland.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
eb06640f608eb9bf90843728e9ee293c67bdaa68,eb06640f608eb9bf90843728e9ee293c67bdaa68,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3,a23b6306e37d3948d4de97e1ab050809636d60d3_16,Q1_2018_Cellnex_Telecom_SA_Earnings_Call_16,16,presentation,We have reached an agreement with Sigfox to provide an IoT network in Switzerland and we are pursuing a number of small sales opportunities across Europe.,,,,,,no_event,,,,QLV,no_event,,,,QJM,no_event,,,,OUW,sentence-level event detection,2021-05-26_10:11:17,,earnings call transcript,various,Q1_2018_Cellnex_Telecom_SA_Earnings_Call
